packageLabel,evidenceID,relativePath,masterOrDerivative,fileRole,sha256,sizeBytes,mimeType,sourceVideo,timestamp,environmentCandidate,menuID,catalogID,view,captureDate,researcher,verificationState,supersessionState,validationState,notes
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_eyeshape_004-menu,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_004/CF27_XBOXUNKNOWN_RTG_EYESHAPE_004_MENU_video-006_19p00s.png,derivative,menuEvidenceFrame,bdd753544771499cbf8e6fc4bea3157c8a6799b0f929564976ab8176d860a13d,1326598,image/png,video-006,19,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-eye-shape,CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,MENU,2026-07-13T01:29:49.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Eye Shape label. Frame is a local derivative and is not production data. Category: Eye Shape.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_eyeshape_005-character_front,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005_CHARACTER_FRONT_video-006_22p00s.png,derivative,catalogDerivativeFrame,acf7b0a186924ddf281dd3e8bedf15ba710aa41357384d3d35e451c6265c093a,1360395,image/png,video-006,22,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-eye-shape,CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,CHARACTER_FRONT,2026-07-13T01:29:49.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Eye Shape label. Frame is a local derivative and is not production data. Category: Eye Shape.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_eyeshape_005-menu,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005_MENU_video-006_22p00s.png,derivative,menuEvidenceFrame,acf7b0a186924ddf281dd3e8bedf15ba710aa41357384d3d35e451c6265c093a,1360395,image/png,video-006,22,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-eye-shape,CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,MENU,2026-07-13T01:29:49.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Eye Shape label. Frame is a local derivative and is not production data. Category: Eye Shape.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_FRONT_video-002_12p18s.png,derivative,standardAngleDerivativeFrame,e2da881b9324979c6e4a744e65b7232b0f07ec9c477d65628116761d5b611e92,1475147,image/png,video-002,12.18,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,FRONT,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_LEFT_3Q_video-002_13p17s.png,derivative,standardAngleDerivativeFrame,7abd4e75988aab15497d8dc9a2e0457c1a05aa256c1aecb0b121dc02813579ca,1478492,image/png,video-002,13.17,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,LEFT_3Q,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_LEFT_PROFILE_video-002_14p17s.png,derivative,standardAngleDerivativeFrame,a5912ab12891932b4e838f72d104a45b2dcc381e11596a535a69059c65c35fc9,1455464,image/png,video-002,14.17,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,LEFT_PROFILE,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_MENU_video-002_11p68s.png,derivative,menuEvidenceFrame,38e83406c2b0023cca13cba4fb814153ce4846711eac3a4536e4d485de93852a,1471867,image/png,video-002,11.68,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,MENU,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-rear,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_REAR_video-002_15p16s.png,derivative,standardAngleDerivativeFrame,263a23fac745afa428d2358f24e96997d5d38fbd40656ae93a55cf4d8b71cde5,1371450,image/png,video-002,15.16,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,REAR,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_RIGHT_3Q_video-002_17p16s.png,derivative,standardAngleDerivativeFrame,e5759f9d711cfe241be94012b1b704be8d2e025255fe6717f3d49a9b31e29739,1290490,image/png,video-002,17.16,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,RIGHT_3Q,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_001-right_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_001/CF27_XBOXUNKNOWN_RTG_HEAD_001_RIGHT_PROFILE_video-002_16p16s.png,derivative,standardAngleDerivativeFrame,535044502fe1a3285a49bcedc1f8074b2b73ada61ff083449de528765b2b7bbe,1249911,image/png,video-002,16.16,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_001,RIGHT_PROFILE,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_FRONT_video-002_21p96s.png,derivative,standardAngleDerivativeFrame,5d63e7829c8c10418973c42d22b4323961da2ebdc63409a94f7bc8850ba8810b,1561647,image/png,video-002,21.96,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,FRONT,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_LEFT_3Q_video-002_22p83s.png,derivative,standardAngleDerivativeFrame,be6a61ff960d337961a6c709365146ed142be3840e0ae8a054dd187c485e94b4,1560008,image/png,video-002,22.83,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,LEFT_3Q,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_LEFT_PROFILE_video-002_23p71s.png,derivative,standardAngleDerivativeFrame,2efc5cf792576a5605dfbd2681d6b821e4b9ba8cd5f9def2918e96726fcf998a,1538513,image/png,video-002,23.71,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,LEFT_PROFILE,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_MENU_video-002_21p52s.png,derivative,menuEvidenceFrame,a9438049c2b2abf131c2f770f61d72c9c19d31620ff70bdc7323edfe3c99a1a6,1491074,image/png,video-002,21.52,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,MENU,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-rear,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_REAR_video-002_24p58s.png,derivative,standardAngleDerivativeFrame,bcfd888551a6df0ab21de9de2040cdd5b5431ea04c23b8a37d584a32c4657f07,1356869,image/png,video-002,24.58,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,REAR,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_RIGHT_3Q_video-002_26p34s.png,derivative,standardAngleDerivativeFrame,e91d0b0ba96294c0330c8833678fa4acd87d55220573fce0df6f85188d7b9284,1510735,image/png,video-002,26.34,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,RIGHT_3Q,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_002-right_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_002/CF27_XBOXUNKNOWN_RTG_HEAD_002_RIGHT_PROFILE_video-002_25p46s.png,derivative,standardAngleDerivativeFrame,282ba284d94085964474b1b5d287f51a4849b8b01dd0e62200c0fa9dadca7aca,1356926,image/png,video-002,25.46,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_002,RIGHT_PROFILE,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_003-front,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_003/CF27_XBOXUNKNOWN_RTG_HEAD_003_FRONT_video-002_31p18s.png,derivative,standardAngleDerivativeFrame,530983f84b22cc5d66486a84da3048dd7b2b95e5abccbc70725b75b37bf5f1d5,1573785,image/png,video-002,31.18,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_003,FRONT,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_003-left_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_003/CF27_XBOXUNKNOWN_RTG_HEAD_003_LEFT_3Q_video-002_32p17s.png,derivative,standardAngleDerivativeFrame,17c651e5d41e749505a729500b86b15c5a11821d93cbe90ceeb26d3ff083ecae,1493151,image/png,video-002,32.17,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_003,LEFT_3Q,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_003-left_profile,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_003/CF27_XBOXUNKNOWN_RTG_HEAD_003_LEFT_PROFILE_video-002_33p17s.png,derivative,standardAngleDerivativeFrame,eef4d1cae971f9b63c197b90905bf080375b8ef0e6f74a2db579c0f29c1b5adf,1415050,image/png,video-002,33.17,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_003,LEFT_PROFILE,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_003-menu,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_003/CF27_XBOXUNKNOWN_RTG_HEAD_003_MENU_video-002_30p68s.png,derivative,menuEvidenceFrame,45823ee8a4bb5930240db9c031f97cd3c33134570819d068fda803b43e510fad,1529881,image/png,video-002,30.68,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_003,MENU,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: menu_evidence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_003-rear,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_003/CF27_XBOXUNKNOWN_RTG_HEAD_003_REAR_video-002_34p16s.png,derivative,standardAngleDerivativeFrame,3691d9faa8284e6734feb42a0ff4b3eb1e31f88cb77658ff71dd5bae00481e43,1332057,image/png,video-002,34.16,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_003,REAR,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_head_003-right_3q,data/research/cf27/generated/full-resolution-frames/head-templates-faces-001-029/CF27_XBOXUNKNOWN_RTG_HEAD_003/CF27_XBOXUNKNOWN_RTG_HEAD_003_RIGHT_3Q_video-002_36p16s.png,derivative,standardAngleDerivativeFrame,25183fe1b05175a396b4c1006c59b7c5ab10fad541eddc9b4967f59a58a1e4a7,1408431,image/png,video-002,36.16,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-head-template,CF27_XBOXUNKNOWN_RTG_HEAD_003,RIGHT_3Q,2026-07-13T01:19:19.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame selected from the stable selected-label range using fast local seek. Recorded source timestamp is exact to the extraction plan; decoded frame may resolve to the nearest available video frame. Angle labels are approximate and require verifier confirmation before production use. Angle label status: approximate_from_rotation_sequence. Category: Head Template.
