queue_record_id,stable_candidate_id,category,native_option_label_or_index,native_order,platform,game_version,patch,mode,creation_path,environment_id,primary_review_status,evidence_completeness_status,evidence_ids,source_videos,source_timestamps,required_views,available_views,missing_views,framing_consistency_result,lighting_consistency_result,canonical_settings_consistency_result,duplicate_or_near_duplicate_flag,dependency_flag,version_or_environment_gap,recommended_verifier_action,recommended_recapture_action,current_production_eligibility,blocking_reasons,second_verifier_status,catalog_manager_disposition
cf27-production-verification-cf27-xboxunknown-rtg-skintone-004,CF27_XBOXUNKNOWN_RTG_SKINTONE_004,Skin Tone,Skin Tone 04,4,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-003,phase0-video-004,12-13,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-006,CF27_XBOXUNKNOWN_RTG_SKINTONE_006,Skin Tone,Skin Tone 06,6,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-011,phase0-video-004,29-30,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-007,CF27_XBOXUNKNOWN_RTG_SKINTONE_007,Skin Tone,Skin Tone 07,7,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-010,phase0-video-004,27-28,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-008,CF27_XBOXUNKNOWN_RTG_SKINTONE_008,Skin Tone,Skin Tone 08,8,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-009,phase0-video-004,25-26,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-009,CF27_XBOXUNKNOWN_RTG_SKINTONE_009,Skin Tone,Skin Tone 09,9,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-002,phase0-video-004,8-11,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-010,CF27_XBOXUNKNOWN_RTG_SKINTONE_010,Skin Tone,Skin Tone 10,10,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,DUPLICATE_REVIEW_REQUIRED,EVIDENCE_LINKED,phase0-frame-video-004-tl-017;phase0-frame-video-004-tl-004,phase0-video-004,14-14,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,true,false,true,REVIEW_DUPLICATE_OR_CONTINUITY_AFTER_INDEPENDENT_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-duplicate-observations: Do not merge duplicate-looking options. Preserve native order and selected value evidence. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;DUPLICATE_REVIEW_REQUIRED;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-duplicate-observations;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-011,CF27_XBOXUNKNOWN_RTG_SKINTONE_011,Skin Tone,Skin Tone 11,11,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-022,phase0-video-004,50-51,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-012,CF27_XBOXUNKNOWN_RTG_SKINTONE_012,Skin Tone,Skin Tone 12,12,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-018,phase0-video-004,43-44,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-013,CF27_XBOXUNKNOWN_RTG_SKINTONE_013,Skin Tone,Skin Tone 13,13,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-016,phase0-video-004,39-40,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-017,CF27_XBOXUNKNOWN_RTG_SKINTONE_017,Skin Tone,Skin Tone 17,17,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-015,phase0-video-004,37-38,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-018,CF27_XBOXUNKNOWN_RTG_SKINTONE_018,Skin Tone,Skin Tone 18,18,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-007,phase0-video-004,20-22,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-019,CF27_XBOXUNKNOWN_RTG_SKINTONE_019,Skin Tone,Skin Tone 19,19,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-006,phase0-video-004,17-19,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-020,CF27_XBOXUNKNOWN_RTG_SKINTONE_020,Skin Tone,Skin Tone 20,20,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-005,phase0-video-004,15-16,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-021,CF27_XBOXUNKNOWN_RTG_SKINTONE_021,Skin Tone,Skin Tone 21,21,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-008,phase0-video-004,23-24,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-022,CF27_XBOXUNKNOWN_RTG_SKINTONE_022,Skin Tone,Skin Tone 22,22,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-014,phase0-video-004,35-36,MENU;FRONT,MENU,FRONT,FAIL,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
