record_id,file_path,record_path,record_kind,classification,source_type,data_class,production_status,verification_status,has_source_evidence,has_catalog_manager_disposition,production_access_allowed,reasons,blocking_issues
phase0-frame-video-004-tl-021,data/phase-zero/additional_attributes.research.json,$.records[2].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINTONE_029,data/phase-zero/additional_attributes.research.json,$.records[20],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-004-tl-012,data/phase-zero/additional_attributes.research.json,$.records[20].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-004-tl-012,data/phase-zero/additional_attributes.research.json,$.records[20].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,data/phase-zero/additional_attributes.research.json,$.records[21],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-002,data/phase-zero/additional_attributes.research.json,$.records[21].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-002,data/phase-zero/additional_attributes.research.json,$.records[21].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,data/phase-zero/additional_attributes.research.json,$.records[22],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-003,data/phase-zero/additional_attributes.research.json,$.records[22].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-003,data/phase-zero/additional_attributes.research.json,$.records[22].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,data/phase-zero/additional_attributes.research.json,$.records[23],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-004,data/phase-zero/additional_attributes.research.json,$.records[23].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-004,data/phase-zero/additional_attributes.research.json,$.records[23].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,data/phase-zero/additional_attributes.research.json,$.records[24],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-005,data/phase-zero/additional_attributes.research.json,$.records[24].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-005,data/phase-zero/additional_attributes.research.json,$.records[24].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,data/phase-zero/additional_attributes.research.json,$.records[25],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-009,data/phase-zero/additional_attributes.research.json,$.records[25].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-009,data/phase-zero/additional_attributes.research.json,$.records[25].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,data/phase-zero/additional_attributes.research.json,$.records[26],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-008,data/phase-zero/additional_attributes.research.json,$.records[26].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-008,data/phase-zero/additional_attributes.research.json,$.records[26].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,data/phase-zero/additional_attributes.research.json,$.records[27],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-007,data/phase-zero/additional_attributes.research.json,$.records[27].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-007,data/phase-zero/additional_attributes.research.json,$.records[27].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,data/phase-zero/additional_attributes.research.json,$.records[28],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-006,data/phase-zero/additional_attributes.research.json,$.records[28].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-006,data/phase-zero/additional_attributes.research.json,$.records[28].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,data/phase-zero/additional_attributes.research.json,$.records[29],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-010,data/phase-zero/additional_attributes.research.json,$.records[29].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-010,data/phase-zero/additional_attributes.research.json,$.records[29].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINTONE_004,data/phase-zero/additional_attributes.research.json,$.records[3],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-004-tl-003,data/phase-zero/additional_attributes.research.json,$.records[3].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-004-tl-003,data/phase-zero/additional_attributes.research.json,$.records[3].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,data/phase-zero/additional_attributes.research.json,$.records[30],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-005-tl-011,data/phase-zero/additional_attributes.research.json,$.records[30].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-005-tl-011,data/phase-zero/additional_attributes.research.json,$.records[30].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_001,data/phase-zero/additional_attributes.research.json,$.records[31],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-006-tl-002,data/phase-zero/additional_attributes.research.json,$.records[31].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-006-tl-002,data/phase-zero/additional_attributes.research.json,$.records[31].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_002,data/phase-zero/additional_attributes.research.json,$.records[32],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-006-tl-003,data/phase-zero/additional_attributes.research.json,$.records[32].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-006-tl-003,data/phase-zero/additional_attributes.research.json,$.records[32].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_003,data/phase-zero/additional_attributes.research.json,$.records[33],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-006-tl-004,data/phase-zero/additional_attributes.research.json,$.records[33].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-006-tl-004,data/phase-zero/additional_attributes.research.json,$.records[33].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,data/phase-zero/additional_attributes.research.json,$.records[34],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-006-tl-005,data/phase-zero/additional_attributes.research.json,$.records[34].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-006-tl-005,data/phase-zero/additional_attributes.research.json,$.records[34].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,data/phase-zero/additional_attributes.research.json,$.records[35],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-006-tl-006,data/phase-zero/additional_attributes.research.json,$.records[35].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-006-tl-006,data/phase-zero/additional_attributes.research.json,$.records[35].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_001,data/phase-zero/additional_attributes.research.json,$.records[36],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-007-tl-002,data/phase-zero/additional_attributes.research.json,$.records[36].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-007-tl-002,data/phase-zero/additional_attributes.research.json,$.records[36].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_002,data/phase-zero/additional_attributes.research.json,$.records[37],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-007-tl-003,data/phase-zero/additional_attributes.research.json,$.records[37].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-007-tl-003,data/phase-zero/additional_attributes.research.json,$.records[37].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_003,data/phase-zero/additional_attributes.research.json,$.records[38],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-007-tl-004,data/phase-zero/additional_attributes.research.json,$.records[38].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-007-tl-004,data/phase-zero/additional_attributes.research.json,$.records[38].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_004,data/phase-zero/additional_attributes.research.json,$.records[39],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-007-tl-005,data/phase-zero/additional_attributes.research.json,$.records[39].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-007-tl-005,data/phase-zero/additional_attributes.research.json,$.records[39].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_SKINTONE_006,data/phase-zero/additional_attributes.research.json,$.records[4],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-004-tl-011,data/phase-zero/additional_attributes.research.json,$.records[4].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-004-tl-011,data/phase-zero/additional_attributes.research.json,$.records[4].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_005,data/phase-zero/additional_attributes.research.json,$.records[40],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-007-tl-008,data/phase-zero/additional_attributes.research.json,$.records[40].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-007-tl-008,data/phase-zero/additional_attributes.research.json,$.records[40].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_EYECOLOR_006,data/phase-zero/additional_attributes.research.json,$.records[41],catalog_record,RESEARCH_OBSERVED,shippingGameVideoResearch,RESEARCH_CANDIDATE,NOT_PRODUCTION_DATA,OBSERVED_PENDING_VERIFICATION,true,false,false,sourceType:shippingGameVideoResearch;dataClass:RESEARCH_CANDIDATE;verification:OBSERVED_PENDING_VERIFICATION;productionStatus:NOT_PRODUCTION_DATA,
phase0-frame-video-007-tl-007,data/phase-zero/additional_attributes.research.json,$.records[41].evidenceFrame,evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
phase0-frame-video-007-tl-007,data/phase-zero/additional_attributes.research.json,$.records[41].sourceObservations[0],evidence_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
